"Sandston, VA",6:12
"Washington, DC",22:53
"Rye, NY",22:53
"Washington, DC",22:53
"Manhattan, NY",22:53
"Washington, DC",22:53
"Brooklyn, NY",22:53
"Vail, CO",22:53
"Pennsylvania, USA",22:53
"Washington, DC",22:53
"Philadelphia, PA",22:53
"Brooklyn, NY",22:53
"Baltimore, MD",22:53
"Wasaga Beach, Ontario",22:54
"California, USA",22:54
"Washington, DC",22:54
"Washington, DC",22:54
"Brooklyn, NY",22:54
"Westchester, IL",22:54
"Washington, DC",22:54
"Queens, NY",22:54
"Downingtown, PA",22:54
"Queens, NY",22:54
"New Carrollton, MD",22:54
"Yonkers, NY",22:54
"Washington, DC",22:54
"Philadelphia, PA",22:54
"Arlington, VA",22:55
"Scotland, United Kingdom",22:55
"West Orange, NJ",22:55
"Brooklyn, NY",22:55
"South Laurel, MD",22:55
"Newington, CT",22:55
"Fleetwood, England",22:55
"Baton Rouge, LA",22:55
"Farmingdale, NY",22:55
"San Marcos, TX",22:55
"Wilsonville, OR",22:55
"Washington, DC",22:55
"San Francisco, CA",22:56
"Alexandria, VA",22:56
"Virginia, USA",22:56
"Dewey Beach, DE",22:56
"Maryland, USA",22:56
"Harlow, England",22:56
"Buffalo, NY",22:56
"Dublin City, Ireland",22:56
"Ohio, USA",22:56
"Washington, DC",22:56
"Brooklyn, NY",22:57
"Brooklyn, NY",22:57
"George Mason, VA",22:57
"Baltimore, MD",22:57
"Iowa, USA",22:57
"Virginia, USA",22:57
"Virginia, USA",22:57
"Virginia, USA",22:57
"Bensalem, PA",22:57
"Hagerstown, MD",22:57
"South Plainfield, NJ",22:57
"Washington, DC",22:57
"Brooklyn, NY",22:57
Carvalho Family Winery,22:57
"Brooklyn, NY",22:57
"Arlington, VA",22:57
"Washington, DC",22:58
"Brooklyn, NY",22:58
"Addlestone, England",22:58
"Queens, NY",22:58
"Maryland, USA",22:58
"George Mason, VA",22:58
"Manhattan, NY",22:58
"Manhattan, NY",22:58
"Mentor, OH",22:58
"Pennsylvania, USA",22:58
"Washington, DC",22:58
"Washington, DC",22:59
"Washington, DC",22:59
"Paw Paw Lake, MI",22:59
"Manhattan, NY",22:59
"New Jersey, USA",22:59
"Burke, VA",22:59
"Manhattan, NY",23:03
"Manhattan, NY",23:03
"Dranesville, VA",23:04
"Charlotte, NC",23:04
"Perth, Scotland",23:04
"Washington, DC",23:04
"Virginia, USA",23:04
"George Mason, VA",23:04
"South Carolina, USA",23:04
"Manhattan, NY",23:04
"Princeton, NJ",23:04
"Philadelphia, PA",23:04
"Georgia, USA",23:04
"Lincoln, NE",23:04
"Dundalk, MD",23:04
"Brooklyn, NY",23:04
"Danbury, CT",23:04
"Jersey City, NJ",23:04
"Armonk, NY",23:05
"Jersey City, NJ",23:05
"Washington, DC",23:05
"Pennsylvania, USA",23:05
"Philadelphia, PA",23:05
Portugal,23:05
"West Virginia, USA",23:05
"District of Columbia, USA",23:05
"Baltimore, MD",23:05
"Gainesville, VA",23:05
"Houston, TX",23:05
"Manhattan, NY",23:05
"Hillandale, MD",23:05
"Manhattan, NY",23:06
"Charlotte, NC",23:06
"George Mason, VA",23:06
"Mastic Beach, NY",23:06
"Virginia, USA",23:06
"Brooklyn, NY",23:06
"Maryland, USA",23:06
"Collingswood, NJ",23:06
"Washington, DC",23:06
"Neptune, NJ",23:06
"Boston, MA",23:12
"Johns Creek, GA",23:12
"Abingdon, MD",23:12
"Port Arthur, TX",23:12
"Manhattan, NY",23:12
"Bellmawr, NJ",23:12
"Hunters Point, Queens",23:12
"Parris Island, SC",23:12
"Washington, DC",23:13
"March, England",23:13
"Manhattan, NY",23:13
"Manhattan, NY",23:13
"Staten Island, NY",23:13
"Queens, NY",23:13
"Westbury, NY",23:13
"Newport Beach, CA",23:13
"Shannondale, WV",23:13
"Manhattan, NY",23:13
"Washington, DC",23:13
"Solihull, England",23:13
"Manhattan, NY",23:13
"Washington, DC",23:13
"Joppatowne, MD",23:13
"Fair Oaks, VA",23:13
"Brooklyn, NY",23:14
"Manhattan, NY",23:14
"Pennsylvania, USA",23:14
"Centreville, VA",23:14
"Washington, DC",23:14
"Oakton, VA",23:14
"New York, NY",23:14
"Fort Mill, SC",23:14
"Queens, NY",23:14
"Virginia, USA",23:14
"Los Angeles, CA",23:15
"New Jersey, USA",23:15
"St Charles, MD",23:15
"New Brunswick, NJ",23:15
"Manhattan, NY",23:15
"Ferndale, MI",23:15
"Bridgeport, CT",23:15
"New Market, MD",23:15
"George Mason, VA",23:15
"South East, England",23:15
"Newark, NJ",23:15
"Brooklyn, NY",23:15
"Johnstone, Scotland",23:15
"Stillwater, OK",23:15
"Manhattan, NY",23:16
"Gap, PA",23:16
"Boston, MA",23:16
Argentina,23:16
"Manhattan, NY",23:16
"Marlton, NJ",23:16
"Manhattan, NY",23:16
"Turnersville, NJ",23:16
"Lindenhurst, NY",23:17
"North Valley Stream, NY",23:17
"Philadelphia, PA",23:17
"Westport, CT",23:17
"Manhattan, NY",23:17
"Washington, DC",23:17
"Manhattan, NY",23:17
"Bowie, MD",23:17
"Washington, DC",23:17
"Staten Island, NY",23:17
"Cork, Ireland",23:17
"Queens, NY",23:17
"Washington, DC",23:17
"Washington, DC",23:17
"Shepherdstown, WV",23:17
"Suitland, MD",23:17
"Naperville, IL",23:17
"Manhattan, NY",23:18
"Texas, USA",23:18
"New York, USA",23:18
"Virginia, USA",23:18
"Nashville, TN",23:54
"Minneapolis, MN",23:54
"Jersey City, NJ",23:55
"Manhattan, NY",23:55
"North Bergen, NJ",23:55
"North Bergen, NJ",23:55
"Bellbrook, OH",23:55
"Dupont Circle, Washington",23:55
"Queens, NY",23:55
"Manhattan, NY",23:55
"Arlington, VA",23:55
"Minneapolis, MN",23:55
"Baltimore, MD",23:56
"Washington, DC",23:56
"Gainesville, TX",23:56
"Queens, NY",23:56
"Queens, NY",23:56
"North Region, Singapore",23:56
"Brooklyn, NY",23:56
"Alexandria, VA",23:56
"Bethesda, MD",23:56
"Bowie, MD",23:56
"Wyncote, PA",23:56
"Manhattan, NY",23:56
"Manhattan, NY",23:57
"Queens, NY",23:57
"St Pete Beach, FL",23:57
"Westport, CT",23:57
"Washington, DC",23:57
"Brooklyn, NY",23:57
"Washington, DC",23:57
"Washington, DC",23:57
"St Pete Beach, FL",23:57
"Potomac, MD",23:57
"Manhattan, NY",23:57
"Boston, MA",23:57
"Orlando, FL",23:58
"Ephrata, PA",23:58
"Austin, TX",23:58
"North Bergen, NJ",23:58
"Washington, DC",23:58
"Queens, NY",23:58
"Bethesda, MD",23:58
"North Olmsted, OH",23:58
"Oklahoma City, OK",23:58
United States,23:58
"Mesa, AZ",23:58
"Tennessee, USA",23:58
"Dalton, GA",23:59
"Frederick, MD",23:59
"Pittsburgh, PA",23:59
"Manhattan, NY",23:59
"Texas, USA",23:59
"Novi, MI",23:59
"Washington, DC",23:59
"Los Angeles, CA",23:59
"Roseville, MI",23:59
Clements Creek,23:59
"Manhattan, NY",23:59
"Manhattan, NY",23:59
"New Jersey, USA",0:00
Petworth,0:00
"Stillwater, OK",0:00
"Philadelphia, PA",0:00
"Manhattan, NY",0:00
"Queens, NY",0:00
"Washington, DC",0:00
"North Bergen, NJ",0:00
"New York, USA",0:08
"Portsmouth, OH",0:08
"Easton, PA",0:09
"Queens, NY",0:09
"Alexandria, VA",0:09
"Audubon, NJ",0:09
"South Carolina, USA",0:09
"Hoboken, NJ",0:09
"Queens, NY",0:09
"Philadelphia, PA",0:09
"Wichita, KS",0:09
"North Bergen, NJ",0:10
"Frederick, MD",0:10
"Brooklyn, NY",0:10
"Lakeside, FL",0:10
"Pennsylvania, USA",0:10
"Wheaton, MD",0:10
"Easton, MA",0:10
"Philadelphia, PA",0:10
"Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",0:10
"Springfield, NJ",0:10
"West Palm Beach, FL",0:10
"Medford, NJ",0:10
"Oakland, CA",0:10
"Manhattan, NY",0:10
"Pennsylvania, USA",0:10
"Pennsylvania, USA",0:11
"Baltimore, MD",0:11
"North Bergen, NJ",0:11
"Washington, DC",0:11
"West Monroe, LA",0:11
"Florida, USA",0:11
"Los Angeles, CA",0:12
"Fountain Hill, PA",0:12
"Columbus, OH",0:12
"Frederick, MD",0:12
"Frederick, MD",0:13
"Los Angeles, CA",0:13
"Philadelphia, PA",0:13
"Astoria, Queens",0:13
"Los Angeles, CA",0:13
"Pennsylvania, USA",0:13
"Cockeysville, MD",0:13
"Brooklyn, NY",0:13
"Silver Spring, MD",0:13
"Washington, DC",0:13
"Centreville, VA",0:13
"North Bergen, NJ",0:14
"Mechanicsburg, PA",0:14
"Redfern, Sydney",0:14
"Brooklyn, NY",0:14
"Brooklyn, NY",0:14
"Cape St Claire, MD",0:14
"Landover, MD",0:14
"Brooklyn, NY",0:14
"Philadelphia, PA",0:15
"Voorhees, NJ",0:15
"Oakmont, PA",0:15
"Richmond, VA",0:15
"Wilmington Manor, DE",0:15
"Manhattan, NY",0:15
"Pennsylvania, USA",0:16
"Brooklyn, NY",0:16
"North Bergen, NJ",0:16
"Linton Hall, VA",0:16
"Cape St Claire, MD",0:16
"Manhattan, NY",0:16
"Pompton Lakes, NJ",0:16
Kyrgyzstan,0:17
"Queens, NY",0:17
"Washington, DC",0:17
"Phillipsburg, NJ",0:17
"Washington, DC",0:17
"Buffalo, NY",0:17
"Manasquan, NJ",0:17
"Virginia, USA",0:17
"Manhattan, NY",0:17
"Washington, DC",0:17
"Manhattan, NY",0:17
"Manhattan, NY",0:17
"Richmond, VA",0:18
"Little Rock, AR",0:18
"Frederick, MD",0:18
"West Virginia, USA",0:18
"Tigard, OR",0:19
"Baltimore, MD",0:19
"Washington, DC",0:19
"Brooklyn, NY",0:19
"Washington, DC",0:20
"Stafford, VA",0:20
"Ambler, PA",0:20
"Centreville, VA",0:20
"Washington, DC",0:20
"McLean, VA",0:20
"Reno, NV",0:20
"Manhattan, NY",0:20
"Manhattan, NY",0:20
"Greenwood, IN",0:21
"Great Neck, NY",0:21
"Pennsylvania, USA",0:21
"Maryland, USA",0:21
"Mansfield, TX",0:22
"Baltimore, MD",0:22
"Queens, NY",0:22
"Manhattan, NY",0:22
"Rohnert Park, CA",0:22
"Austin, TX",0:22
"Omaha, NE",0:22
"Quinte West, Ontario",0:22
"North Bethesda, MD",0:23
"Louisville, KY",0:23
"Washington, DC",0:23
United States,0:23
"Holmdel, NJ",0:23
"Brooklyn, NY",0:23
"Belmar, NJ",0:23
"Manhattan, NY",0:23
"Gilbert, AZ",0:23
"Reno, NV",0:23
"Washington, DC",0:23
"Elmwood Park, NJ",0:23
"Manhattan, NY",0:23
"Havre de Grace, MD",0:24
"Washington, DC",0:24
"Olney, MD",0:24
"Federal Way, WA",0:24
"Arlington, VA",0:24
"Washington, DC",0:24
"South Carolina, USA",0:24
"Portland, OR",0:24
"Herndon, VA",0:24
"Manhattan, NY",0:24
"West Virginia, USA",0:24
"London, England",0:25
"West Virginia, USA",0:25
"Metuchen, NJ",0:25
"Brooklyn, NY",0:25
"Manhattan, NY",0:25
"Washington, DC",0:25
"Bowmanstown, PA",0:25
"Jersey City, NJ",0:25
"Brooklyn, NY",0:25
"Plymouth, MA",0:26
"Washington, DC",0:26
"Queens, NY",0:26
"Herndon, VA",0:26
"Eugene, OR",0:26
"Fulton Ferry, Brooklyn",0:26
"Manhattan, NY",0:26
"Washington, DC",0:27
"North Brunswick, NJ",0:27
"Manhattan, NY",0:27
"Palm Desert, CA",0:28
"Philadelphia, PA",0:28
"Los Angeles, CA",0:28
"Stockton, CA",0:29
"Bronx, NY",0:29
"St Louis, MO",0:29
"Urbana, MD",0:29
"Maryland, USA",0:29
"California, USA",0:30
"Bronx, NY",0:30
"Huntington, NY",0:30
"Manhattan, NY",0:30
"Knik-Fairview, AK",0:30
"Wheaton, MD",0:31
"Duluth, MN",0:31
"Los Angeles, CA",0:31
"Ohio, USA",0:31
"Bethesda, MD",0:31
"Manhattan, NY",0:32
"Bayonne, NJ",0:32
"Brooklyn, NY",0:32
"Washington, DC",0:32
"Trumbull, CT",0:32
"Stratford, London",0:32
"Baltimore, MD",0:33
"Everett, WA",0:33
"Stratford, London",0:33
"Manhattan, NY",0:33
"New Orleans, LA",0:33
"Alexandria, VA",0:33
"Summit, NJ",0:33
"Tuscaloosa, AL",0:33
"East Earl, PA",0:34
"Georgia, USA",0:34
"Pennsylvania, USA",0:34
"Thorofare, NJ",0:34
"Ashburn, VA",0:34
"Stamford, CT",0:34
"Los Angeles, CA",0:34
"Dunellen, NJ",0:34
"Bowie, MD",0:35
"Alexandria, VA",0:35
"Brooklyn, NY",0:35
"Washington, DC",0:35
"Parkville, MD",0:35
"Manhattan, NY",0:35
"Manhattan, NY",0:35
"Brooklyn, NY",0:36
"Manhattan, NY",0:36
"Maryland, USA",0:36
"Colmar Manor, MD",0:36
"Frederick, MD",0:36
"Parkville, MD",0:37
"Morgantown, WV",0:37
"Lambertville, MI",0:37
"Pompano Beach, FL",0:37
"Greenwich, CT",0:37
"Janvier, NJ",0:37
"Brooklyn, NY",0:37
"Floris, VA",0:37
"Washington, DC",0:38
"Manhattan, NY",0:38
"Manhattan, NY",0:38
"Washington, DC",0:38
"Queens, NY",0:38
"Los Angeles, CA",0:38
"South Carolina, USA",0:38
"Murfreesboro, TN",0:38
"Manhattan, NY",0:39
Etats-Unis,0:39
"Falls Church, VA",0:39
"Manhattan, NY",0:39
"Fargo, ND",0:39
"Arlington, VA",0:39
"Nutley, NJ",0:39
"Brooklyn, NY",0:40
"Charlotte, NC",0:40
Jamaica,0:40
"Stafford, VA",0:40
"Los Angeles, CA",0:40
"Queens, NY",0:40
"Arlington, VA",0:40
"Moorhead, MN",0:41
"Arlington, VA",0:41
"Kings Park West, VA",0:41
"Manhattan, NY",0:41
"Fort Lee, VA",0:41
"Queen Creek, AZ",0:41
"Queens, NY",0:41
"Chevy Chase, MD",0:41
"Manhattan, NY",0:41
"Brooklyn, NY",0:41
"Manhattan, NY",0:41
"Thorofare, NJ",0:41
"Manhattan, NY",0:41
"Manhattan, NY",0:41
"Myers Corner, NY",0:41
"Perth Amboy, NJ",0:41
"Manhattan, NY",0:41
"Alexandria, VA",0:42
"Philadelphia, PA",0:42
"Baltimore, MD",0:42
"Detroit, MI",0:42
"California, USA",0:42
"Manhattan, NY",0:42
"North Carolina, USA",0:43
"Lemont, IL",0:43
"Hillandale, MD",0:43
"Atlanta, GA",0:43
"Reno, NV",0:43
"Los Angeles, CA",0:43
"Washington, DC",0:43
"Milwaukee, WI",0:43
"Seattle, WA",0:43
"Houston, TX",0:44
"Knightdale, NC",0:44
"New Carrollton, MD",0:44
"Calgary, Alberta",0:44
"Manhattan, NY",0:44
"Huntington, IN",0:44
"Washington, DC",0:44
"East Northport, NY",0:44
"West Chester, PA",0:44
"Stephenville, TX",0:45
"Pittsburgh, PA",0:45
"Virginia, USA",0:45
"Pennsylvania, USA",0:45
"Pennsylvania, USA",0:45
"Charleston, WV",0:45
"Raleigh, NC",0:45
"Brooklyn, NY",0:45
"Columbus, OH",0:45
"Washington, DC",0:46
"Perry Hall, MD",0:46
"Farmingville, NY",0:46
"Washington, DC",0:46
"Grove City, OH",0:46
"Virginia, USA",0:46
"Rome, Lazio",0:46
"Washington, DC",0:46
"Raleigh, NC",0:46
"Washington, DC",0:47
"Florida, USA",0:47
"Queens, NY",0:47
"Washington, DC",0:47
"Scarsdale, NY",0:47
"Philadelphia, PA",0:47
"Florida, USA",0:47
"Arkansas, USA",0:47
"Baltimore, MD",0:47
"Athens, GA",1:02
"Pennsylvania, USA",1:02
"South River, NJ",1:02
"Manhattan, NY",1:02
"Manhattan, NY",1:02
"Manhattan, NY",1:02
"Georgia, USA",1:03
"Brooklyn, NY",1:03
"Joppatowne, MD",1:03
"College Park, MD",1:03
"Manhattan, NY",1:03
"Washington, DC",1:04
"Aberdeen, Scotland",1:04
"West Norriton, PA",1:04
"Edison, NJ",1:04
"Manhattan, NY",1:04
"Brooklyn, NY",1:04
"Philadelphia, PA",1:04
"Manhattan, NY",1:04
"Toronto, Ontario",1:05
"Manhattan, NY",1:05
"Philadelphia, PA",1:05
"Alexandria, VA",1:05
"Virginia, USA",1:05
"Tribeca, NY",1:05
"Manhattan, NY",1:05
"Alexandria, VA",1:05
"Bethesda, MD",1:05
"Brooklyn, NY",1:05
"Capinzal, Santa Catarina",1:05
"Ahmadabad City, Gujarat",1:05
"Brooklyn, NY",1:06
"Philadelphia, PA",1:06
"Somerset, NJ",1:06
"Washington, DC",1:06
"Washington, DC",1:06
"Mount Vernon, NY",1:06
"Angers, Pays de la Loire",1:06
"Maple Glen, PA",1:06
"Manhattan, NY",1:06
"Manhattan, NY",1:07
"Newtown Grant, PA",1:07
"Manhattan, NY",1:07
"Manhattan, NY",1:07
"Philadelphia, PA",1:07
"Toronto, Ontario",1:08
"Bethesda, MD",1:08
"Manhattan, NY",1:08
"Delaware, USA",1:08
"Belle Haven, VA",1:08
"Pennsylvania, USA",1:08
"Cardiff, NJ",1:08
"Queens, NY",1:08
"Manhattan, NY",1:08
"Brooklyn, NY",1:08
"Lauderdale, MN",1:08
"Brooklyn, NY",1:08
"Alexandria, VA",1:08
"Ahmadabad City, Gujarat",1:09
"Phoenix, AZ",1:09
"Wolf Trap, VA",1:09
"Washington, DC",1:09
"St. John's, Newfoundland and Labrador",1:09
"Manhattan, NY",1:09
"Lynchburg, VA",1:09
"Nashville, TN",1:09
"Arlington, VA",1:09
"Kent, OH",1:09
"Phoenix, AZ",1:09
"Manhattan, NY",1:09
"Arlington, VA",1:10
"Joliet, IL",1:10
"Alabama, USA",1:10
"Pikesville, MD",1:11
"Manhattan, NY",1:11
"Brooklyn, NY",1:11
"Manhattan, NY",1:11
"Medford Lakes, NJ",1:11
"South Uniontown, PA",1:11
"Delran, NJ",1:11
"George Mason, VA",1:12
"Manhattan, NY",1:12
"Lanham, MD",1:12
"Manhattan, NY",1:12
"Manhattan, NY",1:12
"Washington, DC",1:12
"Arizona, USA",1:13
"Overland Park, KS",1:13
"Washington, DC",1:13
"Glassboro, NJ",1:13
"Nashville, TN",1:14
"Goodyear, AZ",1:14
"Medford Lakes, NJ",1:14
"Baltimore, MD",1:14
"St. John's, Newfoundland and Labrador",1:14
"Los Angeles, CA",1:15
"Manhattan, NY",1:15
"Manhattan, NY",1:15
"Elizabeth, NJ",1:15
"Chattanooga, TN",1:15
"Joliet, IL",1:15
"St Louis, MO",1:15
"Clearwater, FL",1:15
"Toledo, OH",1:15
"Salem, NH",1:15
"Dania Beach, FL",1:15
Chadwicks,1:16
"Hackney, London",1:16
"Halifax, Nova Scotia",1:16
"Frisco, TX",1:16
"Portland, OR",1:17
"Arlington, VA",1:17
"Stony Brook, NY",1:17
"Arlington, VA",1:17
"Charleston, WV",1:17
"Brooklyn, NY",1:17
"Washington, DC",1:17
"Manhattan, NY",1:17
"Elizabeth, NJ",1:17
"Middletown, DE",1:17
"New York, USA",1:18
"Herndon, VA",1:18
"Ocean City, NJ",1:18
"Manhattan, NY",1:18
"Manhattan, NY",1:18
"Puyallup, WA",1:19
"Mountain View, CA",1:19
Prospect Park (Long Meadow),1:19
"Manhattan, NY",1:19
"Brooklyn, NY",1:19
"Washington, DC",1:19
"Casper, WY",1:20
"Hyattsville, MD",1:20
"Phoenix, AZ",1:20
"Manhattan, NY",1:20
"Washington, DC",1:20
"Horsham, PA",1:21
"Manhattan, NY",1:21
"Washington, DC",1:21
"Manhattan, NY",1:21
"Brooklyn, NY",1:21
"Brooklyn, NY",1:21
"Manhattan, NY",1:21
"Queens, NY",1:21
"Manhattan, NY",1:22
"Alexandria, VA",1:22
"Manhattan, NY",1:22
"DuBois, PA",1:22
"Manhattan, NY",1:22
"Manhattan, NY",1:22
"Horsham, PA",1:22
"Newark, NJ",1:22
"Hyattsville, MD",1:22
"Queens, NY",1:22
"Bloomsburg, PA",1:23
"Copperas Cove, TX",1:23
"Scholar Green, England",1:23
Prospect Park,1:23
"Brooklyn, NY",1:23
"Harrisonburg, VA",1:23
"Rosaryville, MD",1:23
"Cape Breton, Nova Scotia",1:23
"Fredericksburg, VA",1:24
"Washington, DC",1:24
"Guayaquil, Ecuador",1:24
"Oakville, Ontario",1:24
"Towson, MD",1:24
"St Paul, MN",1:24
"Queens, NY",1:25
"Bronx, NY",1:25
"West Springfield, VA",1:25
"Manhattan, NY",1:25
"Jersey City, NJ",1:25
"Richmond, VA",1:25
"Chicago, IL",1:25
"Manhattan, NY",1:26
"Manhattan, NY",1:26
"Houston, TX",1:26
"Tinton Falls, NJ",1:26
"Boca Raton, FL",1:26
"North Carolina, USA",1:26
"Brooklyn, NY",1:26
"New Jersey, USA",1:26
"Seven Springs, FL",1:27
"Boone, NC",1:27
"Upper Darby, PA",1:27
"Oceanside, CA",1:27
"Washington, DC",1:27
"Overlea, MD",1:27
"Minersville, PA",1:27
"Houston, TX",1:27
"Portsmouth, VA",1:28
"Brooklyn, NY",1:28
"Toronto, Ontario",1:29
"Takoma Park, MD",1:29
"Brooklyn, NY",1:29
"Queens, NY",1:29
"Manhattan, NY",1:30
"Queens, NY",1:30
"Washington, DC",1:30
"Milton, Ontario",1:30
"Lansford, PA",1:30
"Salisbury, MD",1:30
"Indian Rocks Beach, FL",1:30
"Houston, TX",1:31
"Villanueva, Northern Mindanao",1:31
"Tinton Falls, NJ",1:31
"Waltham, MA",1:41
"Bronx, NY",1:41
"Arbutus, MD",1:41
"Queens, NY",1:42
"Cambridge, MA",1:42
"Alexandria, VA",1:42
"Oxon Hill, MD",1:42
"Charlotte, NC",1:42
"Philadelphia, PA",1:42
"Baltimore, MD",1:43
"Washington, DC",1:43
"New Jersey, USA",1:43
"Washington, DC",1:43
"Pennsylvania, USA",1:43
"Pennsylvania, USA",1:43
"Horsham, PA",1:43
"Miami, FL",1:43
"Irving, TX",1:44
"Virginia, USA",1:44
"Glenn Dale, MD",6:13
"Washington, DC",6:13
"Cascades, VA",6:14
"East Providence, RI",6:14
"Fresno, CA",6:14
"California, USA",6:14
"Richmond, VA",6:15
"Tanah Abang, DKI Jakarta",6:15
"Florida, USA",6:15
"California, USA",6:15
"Palo Alto, CA",6:16
"Chicago, IL",6:17
"Fairfax, VA",6:17
"Sewell, NJ",6:24
"Westmont, PA",6:25
"Makati City, National Capital Region",6:26
"Queen Creek, AZ",6:28
"Hyattsville, MD",6:28
"Swansea, Wales",6:29
"Hamburg, Deutschland",6:30
"Richmond, VA",6:31
"Phoenix, AZ",6:33
"Denver, CO",6:33
"Rockwood, VA",6:34
"Queens, NY",6:35
"Anchorage, AK",6:36
Bulgaria,6:36
"Ulu Langat, Selangor",6:39
Lebanon,6:39
"Chicago, IL",6:40
"Carson, CA",6:42
"Amersfoort, Utrecht",6:42
"New Haven, CT",6:43
"Ames, IA",6:44
"Palm Coast, FL",6:46
"Omaha, NE",6:46
"Manhattan, NY",6:46
The Beverly Hilton,6:46
"Huntington, WV",6:49
"Palm Coast, FL",6:50
"California, USA",6:50
"Pleasure Ridge Park, KY",6:52
"Manhattan, NY",6:52
"Sydney, New South Wales",6:52